utp,nome_utp,municipio,nome_municipio,uf,long_utp,lat_utp,sede
169,Pará de Minas,3150604,Piracema,MG,-44.478472,-20.508996,false
261,Frutal,3150703,Pirajuba,MG,-48.696638,-19.908505,false
361,Viçosa,3150802,Piranga,MG,-43.287346,-20.685144,false
161,Itajubá,3150901,Piranguçu,MG,-45.493272,-22.526494,false
161,Itajubá,3151008,Piranguinho,MG,-45.534739,-22.411873,false
300,Santo Antônio de Pádua,3151107,Pirapetinga,MG,-42.348431,-21.655972,false
257,Pirapora,3151206,Pirapora,MG,-44.951065,-17.349582,true
349,Ubá,3151305,Piraúba,MG,-43.018131,-21.27655,false
260,Abaeté,3151404,Pitangui,MG,-44.890119,-19.680597,false
645,Piumhi,3151503,Piumhi,MG,-45.960569,-20.470883,true
261,Frutal,3151602,Planura,MG,-48.699919,-20.138663,false
270,Pouso Alegre,3151701,Poço Fundo,MG,-45.96497,-21.784693,false
262,Poços de Caldas,3151800,Poços de Caldas,MG,-46.56641,-21.787364,true
92,Colatina,3151909,Pocrane,MG,-41.629001,-19.620144,false
771,Pompéu,3152006,Pompéu,MG,-45.001871,-19.220957,true
265,Ponte Nova,3152105,Ponte Nova,MG,-42.909684,-20.416643,true
417,Brasília de Minas,3152131,Ponto Chique,MG,-45.063135,-16.63304,false
76,Padre Paraíso,3152170,Ponto dos Volantes,MG,-41.507808,-16.75452,false
176,Janaúba,3152204,Porteirinha,MG,-43.028523,-15.746838,false
361,Viçosa,3152303,Porto Firme,MG,-43.091411,-20.668267,false
335,Teófilo Otoni,3152402,Poté,MG,-41.788386,-17.801369,false
270,Pouso Alegre,3152501,Pouso Alegre,MG,-45.937144,-22.230303,true
271,Itanhandu,3152600,Pouso Alto,MG,-44.975344,-22.190942,false
309,São João Del Rei,3152709,Prados,MG,-44.07328,-21.056014,false
656,Prata,3152808,Prata,MG,-48.923846,-19.308211,true
241,Passos,3152907,Pratápolis,MG,-46.860917,-20.744184,false
29,Araxá,3153004,Pratinha,MG,-46.378449,-19.756945,false
361,Viçosa,3153103,Presidente Bernardes,MG,-43.190056,-20.765678,false
101,Curvelo,3153202,Presidente Juscelino,MG,-44.054182,-18.640782,false
721,Serro,3153301,Presidente Kubitschek,MG,-43.557448,-18.61549,false
243,Patos de Minas,3153400,Presidente Olegário,MG,-46.417789,-18.414742,false
207,Caratinga,3153509,Alto Jequitibá,MG,-41.967175,-20.422927,false
323,Sete Lagoas,3153608,Prudente de Morais,MG,-44.158391,-19.48356,false
260,Abaeté,3153707,Quartel Geral,MG,-45.558863,-19.26769,false
94,Ouro Preto,3153806,Queluzito,MG,-43.880027,-20.742384,false
42,Belo Horizonte,3153905,Raposos,MG,-43.804774,-19.965599,false
265,Ponte Nova,3154002,Raul Soares,MG,-42.454168,-20.101959,false
221,Muriaé,3154101,Recreio,MG,-42.471395,-21.533785,false
207,Caratinga,3154150,Reduto,MG,-41.985199,-20.24268,false
309,São João Del Rei,3154200,Resende Costa,MG,-44.239404,-20.917369,false
92,Colatina,3154309,Resplendor,MG,-41.253967,-19.325484,false
35,Barbacena,3154408,Ressaquinha,MG,-43.758706,-21.055301,false
413,Brasilândia de Minas,3154457,Riachinho,MG,-46.002747,-16.216826,false
176,Janaúba,3154507,Riacho dos Machados,MG,-43.044564,-15.998034,false
42,Belo Horizonte,3154606,Ribeirão das Neves,MG,-44.085824,-19.766022,false
195,Lavras,3154705,Ribeirão Vermelho,MG,-45.064782,-21.190414,false
42,Belo Horizonte,3154804,Rio Acima,MG,-43.790854,-20.09513,false
265,Ponte Nova,3154903,Rio Casca,MG,-42.65223,-20.226513,false
265,Ponte Nova,3155009,Rio Doce,MG,-42.895681,-20.244646,false
556,Jequitinhonha,3155108,Rio do Prado,MG,-40.571894,-16.609408,false
94,Ouro Preto,3155207,Rio Espera,MG,-43.465333,-20.85808,false
169,Pará de Minas,3155306,Rio Manso,MG,-44.310205,-20.261682,false
189,Juiz de Fora,3155405,Rio Novo,MG,-43.128669,-21.483249,false
668,Rio Paranaíba,3155504,Rio Paranaíba,MG,-46.242753,-19.191238,true
669,Rio Pardo de Minas,3155603,Rio Pardo de Minas,MG,-42.541232,-15.613078,true
184,João Monlevade,3155702,Rio Piracicaba,MG,-43.179824,-19.954941,false
349,Ubá,3155801,Rio Pomba,MG,-43.177806,-21.272191,false
356,Valença,3155900,Rio Preto,MG,-43.829466,-22.086922,false
721,Serro,3156007,Rio Vermelho,MG,-43.022439,-18.301111,false
309,São João Del Rei,3156106,Ritápolis,MG,-44.323478,-21.023253,false
44,São João Nepomuceno,3156205,Rochedo de Minas,MG,-43.022069,-21.63146,false
349,Ubá,3156304,Rodeiro,MG,-42.868676,-21.200705,false
21,Araguari,3156403,Romaria,MG,-47.581755,-18.88348,false
221,Muriaé,3156452,Rosário da Limeira,MG,-42.50606,-20.981298,false
676,Salinas,3156502,Rubelita,MG,-42.264762,-16.402966,false
373,Almenara,3156601,Rubim,MG,-40.536941,-16.372974,false
42,Belo Horizonte,3156700,Sabará,MG,-43.825557,-19.892495,false
521,Guanhães,3156809,Sabinópolis,MG,-43.088204,-18.671815,false
351,Uberaba,3156908,Sacramento,MG,-47.436555,-19.863576,false
676,Salinas,3157005,Salinas,MG,-42.293506,-16.169856,true
106,Eunápolis,3157104,Salto da Divisa,MG,-39.950756,-15.997571,false
184,João Monlevade,3157203,Santa Bárbara,MG,-43.405221,-19.965591,false
207,Caratinga,3157252,Santa Bárbara do Leste,MG,-42.140841,-19.975793,false
356,Valença,3157278,Santa Bárbara do Monte Verde,MG,-43.701774,-21.957267,false
35,Barbacena,3157302,Santa Bárbara do Tugúrio,MG,-43.558949,-21.246208,false
309,São João Del Rei,3157336,Santa Cruz de Minas,MG,-44.223258,-21.119471,false
676,Salinas,3157377,Santa Cruz de Salinas,MG,-41.750355,-16.094356,false
265,Ponte Nova,3157401,Santa Cruz do Escalvado,MG,-42.818453,-20.238277,false
521,Guanhães,3157500,Santa Efigênia de Minas,MG,-42.439313,-18.819838,false
413,Brasilândia de Minas,3157609,Santa Fé de Minas,MG,-45.413633,-16.687373,false
370,Umburatiba,3157658,Santa Helena de Minas,MG,-40.686289,-16.936308,false
29,Araxá,3157708,Santa Juliana,MG,-47.527144,-19.311299,false
42,Belo Horizonte,3157807,Santa Luzia,MG,-43.850007,-19.767617,false
207,Caratinga,3157906,Santa Margarida,MG,-42.252536,-20.377925,false
158,Itabira,3158003,Santa Maria de Itabira,MG,-43.11015,-19.459011,false
373,Almenara,3158102,Santa Maria do Salto,MG,-40.146933,-16.247573,false
684,Santa Maria do Suaçuí,3158201,Santa Maria do Suaçuí,MG,-42.417802,-18.192252,true
358,Varginha,3158300,Santana da Vargem,MG,-45.507121,-21.248962,false
221,Muriaé,3158409,Santana de Cataguases,MG,-42.554605,-21.284028,false
323,Sete Lagoas,3158508,Santana de Pirapama,MG,-44.038103,-19.006886,false
345,Três Rios,3158607,Santana do Deserto,MG,-43.172318,-21.949692,false
35,Barbacena,3158706,Santana do Garambéu,MG,-44.110873,-21.601832,false
195,Lavras,3158805,Santana do Jacaré,MG,-45.128049,-20.901677,false
207,Caratinga,3158904,Santana do Manhuaçu,MG,-41.923497,-20.108546,false
157,Ipatinga,3158953,Santana do Paraíso,MG,-42.552583,-19.369099,false
479,Conceição do Mato Dentro,3159001,Santana do Riacho,MG,-43.711459,-19.170092,false
94,Ouro Preto,3159100,Santana dos Montes,MG,-43.705998,-20.789735,false
270,Pouso Alegre,3159209,Santa Rita de Caldas,MG,-46.338626,-22.026435,false
356,Valença,3159308,Santa Rita de Jacutinga,MG,-44.100442,-22.148461,false
207,Caratinga,3159357,Santa Rita de Minas,MG,-42.131781,-19.87521,false
35,Barbacena,3159407,Santa Rita de Ibitipoca,MG,-43.916761,-21.56123,false
92,Colatina,3159506,Santa Rita do Itueto,MG,-41.379278,-19.359813,false
270,Pouso Alegre,3159605,Santa Rita do Sapucaí,MG,-45.703988,-22.25333,false
702,São Gotardo,3159704,Santa Rosa da Serra,MG,-45.970664,-19.532621,false
688,Santa Vitória,3159803,Santa Vitória,MG,-50.123465,-18.843948,true
195,Lavras,3159902,Santo Antônio do Amparo,MG,-44.918675,-20.946249,false
8,Leopoldina,3160009,Santo Antônio do Aventureiro,MG,-42.811637,-21.755828,false
265,Ponte Nova,3160108,Santo Antônio do Grama,MG,-42.613899,-20.3125,false
721,Serro,3160207,Santo Antônio do Itambé,MG,-43.303779,-18.468972,false
373,Almenara,3160306,Santo Antônio do Jacinto,MG,-40.175337,-16.537683,false
102,Divinópolis,3160405,Santo Antônio do Monte,MG,-45.293936,-20.087219,false
669,Rio Pardo de Minas,3160454,Santo Antônio do Retiro,MG,-42.624377,-15.342634,false
158,Itabira,3160504,Santo Antônio do Rio Abaixo,MG,-43.253057,-19.22568,false
101,Curvelo,3160603,Santo Hipólito,MG,-44.221698,-18.28781,false
189,Juiz de Fora,3160702,Santos Dumont,MG,-43.553752,-21.457532,false
358,Varginha,3160801,São Bento Abade,MG,-45.075361,-21.579048,false
94,Ouro Preto,3160900,São Brás do Suaçuí,MG,-43.952675,-20.626504,false
157,Ipatinga,3160959,São Domingos das Dores,MG,-42.009508,-19.529446,false
184,João Monlevade,3161007,São Domingos do Prata,MG,-42.960363,-19.871028,false
118,Governador Valadares,3161056,São Félix de Minas,MG,-41.490353,-18.586106,false
697,São Francisco,3161106,São Francisco,MG,-44.861313,-15.952564,true
102,Divinópolis,3161205,São Francisco de Paula,MG,-44.982631,-20.713532,false
288,Cardoso,3161304,São Francisco de Sales,MG,-49.765566,-19.865114,false
221,Muriaé,3161403,São Francisco do Glória,MG,-42.268221,-20.792301,false
361,Viçosa,3161502,São Geraldo,MG,-42.837664,-20.920848,false
118,Governador Valadares,3161601,São Geraldo da Piedade,MG,-42.289135,-18.844031,false
118,Governador Valadares,3161650,São Geraldo do Baixio,MG,-41.363628,-18.918809,false
738,Três Marias,3161700,São Gonçalo do Abaeté,MG,-45.834246,-18.341113,false
102,Divinópolis,3161809,São Gonçalo do Pará,MG,-44.857189,-19.985685,false
184,João Monlevade,3161908,São Gonçalo do Rio Abaixo,MG,-43.34804,-19.831801,false
270,Pouso Alegre,3162005,São Gonçalo do Sapucaí,MG,-45.594638,-21.891905,false
702,São Gotardo,3162104,São Gotardo,MG,-46.053144,-19.3127,true
241,Passos,3162203,São João Batista do Glória,MG,-46.503461,-20.639037,false
218,Montes Claros,3162252,São João da Lagoa,MG,-44.349089,-16.852055,false
270,Pouso Alegre,3162302,São João da Mata,MG,-45.92653,-21.934853,false
417,Brasília de Minas,3162401,São João da Ponte,MG,-44.008955,-15.924513,false
552,Januária,3162450,São João das Missões,MG,-44.081262,-14.882533,false
309,São João Del Rei,3162500,São João Del Rei,MG,-44.260973,-21.135509,true
207,Caratinga,3162559,São João do Manhuaçu,MG,-42.152158,-20.3955,false
118,Governador Valadares,3162575,São João do Manteninha,MG,-41.158748,-18.727837,false
157,Ipatinga,3162609,São João do Oriente,MG,-42.15646,-19.337666,false
417,Brasília de Minas,3162658,São João do Pacuí,MG,-44.529571,-16.538375,false
669,Rio Pardo de Minas,3162708,São João do Paraíso,MG,-42.011422,-15.318438,false
521,Guanhães,3162807,São João Evangelista,MG,-42.776048,-18.545187,false
44,São João Nepomuceno,3162906,São João Nepomuceno,MG,-43.011286,-21.535697,true
42,Belo Horizonte,3162922,São Joaquim de Bicas,MG,-44.266273,-20.063468,false
241,Passos,3162948,São José da Barra,MG,-46.31933,-20.722091,false
42,Belo Horizonte,3162955,São José da Lapa,MG,-43.959956,-19.698627,false
118,Governador Valadares,3163003,São José da Safira,MG,-42.146411,-18.325117,false
169,Pará de Minas,3163102,São José da Varginha,MG,-44.56106,-19.704806,false
161,Itajubá,3163201,São José do Alegre,MG,-45.530188,-22.329055,false
335,Teófilo Otoni,3163300,São José do Divino,MG,-41.391209,-18.483263,false
184,João Monlevade,3163409,São José do Goiabal,MG,-42.70986,-19.927983,false
684,Santa Maria do Suaçuí,3163508,São José do Jacuri,MG,-42.666627,-18.275811,false
207,Caratinga,3163607,São José do Mantimento,MG,-41.749073,-20.005999,false
313,São Lourenço,3163706,São Lourenço,MG,-45.053373,-22.117769,true
361,Viçosa,3163805,São Miguel do Anta,MG,-42.720899,-20.705918,false
524,São José do Rio Pardo,3163904,São Pedro da União,MG,-46.621327,-21.133458,false
265,Ponte Nova,3164001,São Pedro dos Ferros,MG,-42.523901,-20.17191,false
684,Santa Maria do Suaçuí,3164100,São Pedro do Suaçuí,MG,-42.600232,-18.365506,false
697,São Francisco,3164209,São Romão,MG,-45.069135,-16.368639,false
645,Piumhi,3164308,São Roque de Minas,MG,-46.368995,-20.250671,false
270,Pouso Alegre,3164407,São Sebastião da Bela Vista,MG,-45.754789,-22.155006,false
349,Ubá,3164431,São Sebastião da Vargem Alegre,MG,-42.638666,-21.07383,false
157,Ipatinga,3164472,São Sebastião do Anta,MG,-41.979599,-19.500107,false
684,Santa Maria do Suaçuí,3164506,São Sebastião do Maranhão,MG,-42.565746,-18.091372,false
102,Divinópolis,3164605,São Sebastião do Oeste,MG,-45.003134,-20.274095,false
241,Passos,3164704,São Sebastião do Paraíso,MG,-46.986472,-20.918065,false
158,Itabira,3164803,São Sebastião do Rio Preto,MG,-43.174734,-19.285767,false
271,Itanhandu,3164902,São Sebastião do Rio Verde,MG,-44.977736,-22.215056,false
309,São João Del Rei,3165008,São Tiago,MG,-44.503992,-20.900946,false
112,Franca,3165107,São Tomás de Aquino,MG,-47.096783,-20.784994,false
358,Varginha,3165206,São Thomé das Letras,MG,-44.987008,-21.720723,false
83,Caxambu,3165305,São Vicente de Minas,MG,-44.454684,-21.697472,false
312,São José dos Campos,3165404,Sapucaí-Mirim,MG,-45.740926,-22.751596,false
118,Governador Valadares,3165503,Sardoá,MG,-42.366129,-18.783265,false
42,Belo Horizonte,3165537,Sarzedo,MG,-44.145867,-20.034535,false
450,Capelinha,3165552,Setubinha,MG,-42.166438,-17.597019,false
265,Ponte Nova,3165560,Sem-Peixe,MG,-42.841902,-20.102536,false
63,Camanducaia,3165578,Senador Amaral,MG,-46.180234,-22.588722,false
44,São João Nepomuceno,3165602,Senador Cortes,MG,-42.944332,-21.802517,false
349,Ubá,3165701,Senador Firmino,MG,-43.10413,-20.91806,false
270,Pouso Alegre,3165800,Senador José Bento,MG,-46.179473,-22.166607,false
497,Diamantina,3165909,Senador Modestino Gonçalves,MG,-43.222975,-17.946025,false
94,Ouro Preto,3166006,Senhora de Oliveira,MG,-43.337732,-20.7939,false
521,Guanhães,3166105,Senhora do Porto,MG,-43.081756,-18.898008,false
35,Barbacena,3166204,Senhora dos Remédios,MG,-43.586382,-21.033083,false
207,Caratinga,3166303,Sericita,MG,-42.482007,-20.471555,false
322,Lima Duarte,3166402,Seritinga,MG,-44.521445,-21.911349,false
721,Serro,3166501,Serra Azul de Minas,MG,-43.174459,-18.36228,false
702,São Gotardo,3166600,Serra da Saudade,MG,-45.79659,-19.440562,false
769,Nanuque,3166709,Serra dos Aimorés,MG,-40.243169,-17.785747,false
29,Araxá,3166808,Serra do Salitre,MG,-46.692109,-19.111796,false
262,Poços de Caldas,3166907,Serrania,MG,-46.043145,-21.546681,false
176,Janaúba,3166956,Serranópolis de Minas,MG,-42.874386,-15.808784,false
322,Lima Duarte,3167004,Serranos,MG,-44.506754,-21.888782,false
721,Serro,3167103,Serro,MG,-43.388631,-18.604442,true
323,Sete Lagoas,3167202,Sete Lagoas,MG,-44.239595,-19.458287,true
349,Ubá,3167301,Silveirânia,MG,-43.217878,-21.164638,false
270,Pouso Alegre,3167400,Silvianópolis,MG,-45.832447,-22.027997,false
189,Juiz de Fora,3167509,Simão Pereira,MG,-43.314956,-21.964857,false
207,Caratinga,3167608,Simonésia,MG,-42.003857,-20.12203,false
118,Governador Valadares,3167707,Sobrália,MG,-42.098654,-19.235549,false
313,São Lourenço,3167806,Soledade de Minas,MG,-45.041023,-22.059206,false
349,Ubá,3167905,Tabuleiro,MG,-43.245605,-21.357578,false
676,Salinas,3168002,Taiobeiras,MG,-42.227916,-15.811521,false
92,Colatina,3168051,Taparuba,MG,-41.615858,-19.76147,false
29,Araxá,3168101,Tapira,MG,-46.821915,-19.925579,false
401,Arcos,3168200,Tapiraí,MG,-46.01857,-19.885806,false
42,Belo Horizonte,3168309,Taquaraçu de Minas,MG,-43.687143,-19.673848,false
157,Ipatinga,3168408,Tarumirim,MG,-42.007735,-19.281495,false
361,Viçosa,3168507,Teixeiras,MG,-42.862644,-20.649067,false
335,Teófilo Otoni,3168606,Teófilo Otoni,MG,-41.509635,-17.86254,true
157,Ipatinga,3168705,Timóteo,MG,-42.643942,-19.58405,false
309,São João Del Rei,3168804,Tiradentes,MG,-44.172692,-21.107043,false
702,São Gotardo,3168903,Tiros,MG,-45.963551,-19.003917,false
349,Ubá,3169000,Tocantins,MG,-43.0187,-21.17555,false
270,Pouso Alegre,3169059,Tocos do Moji,MG,-46.096447,-22.371646,false
51,Bragança Paulista,3169109,Toledo,MG,-46.378973,-22.743395,false
221,Muriaé,3169208,Tombos,MG,-42.014682,-20.902589,false
358,Varginha,3169307,Três Corações,MG,-45.254937,-21.695966,false
738,Três Marias,3169356,Três Marias,MG,-45.225735,-18.205921,true
358,Varginha,3169406,Três Pontas,MG,-45.515475,-21.36877,false
118,Governador Valadares,3169505,Tumiritinga,MG,-41.63798,-18.976608,false
171,Itumbiara,3169604,Tupaciguara,MG,-48.693736,-18.599353,false
741,Turmalina,3169703,Turmalina,MG,-42.730415,-17.286412,true
270,Pouso Alegre,3169802,Turvolândia,MG,-45.796736,-21.879389,false
349,Ubá,3169901,Ubá,MG,-42.936786,-21.118597,true
417,Brasília de Minas,3170008,Ubaí,MG,-44.787086,-16.297405,false
157,Ipatinga,3170057,Ubaporanga,MG,-42.109216,-19.641362,false
351,Uberaba,3170107,Uberaba,MG,-47.983625,-19.713535,true
352,Uberlândia,3170206,Uberlândia,MG,-48.27795,-18.918999,true
370,Umburatiba,3170305,Umburatiba,MG,-40.572645,-17.253607,true
744,Unaí,3170404,Unaí,MG,-46.899957,-16.359008,true
108,Fernandópolis,3170438,União de Minas,MG,-50.330803,-19.529737,false
783,Buritis,3170479,Uruana de Minas,MG,-46.256229,-16.060025,false
265,Ponte Nova,3170503,Urucânia,MG,-42.741228,-20.35087,false
783,Buritis,3170529,Urucuia,MG,-45.737028,-16.132091,false
157,Ipatinga,3170578,Vargem Alegre,MG,-42.299815,-19.60072,false
645,Piumhi,3170602,Vargem Bonita,MG,-46.372457,-20.326777,false
669,Rio Pardo de Minas,3170651,Vargem Grande do Rio Pardo,MG,-42.309291,-15.402401,false
358,Varginha,3170701,Varginha,MG,-45.431886,-21.55708,true
243,Patos de Minas,3170750,Varjão de Minas,MG,-46.033502,-18.383704,false
257,Pirapora,3170800,Várzea da Palma,MG,-44.730347,-17.59757,false
176,Janaúba,3170909,Varzelândia,MG,-44.027948,-15.708871,false
243,Patos de Minas,3171006,Vazante,MG,-46.901967,-17.991038,false
176,Janaúba,3171030,Verdelândia,MG,-43.606022,-15.594542,false
741,Turmalina,3171071,Veredinha,MG,-42.73593,-17.393969,false
351,Uberaba,3171105,Veríssimo,MG,-48.303711,-19.669358,false
207,Caratinga,3171154,Vermelho Novo,MG,-42.268346,-20.034766,false
42,Belo Horizonte,3171204,Vespasiano,MG,-43.919915,-19.69303,false
361,Viçosa,3171303,Viçosa,MG,-42.879477,-20.752072,true
221,Muriaé,3171402,Vieiras,MG,-42.245804,-20.865341,false
118,Governador Valadares,3171501,Mathias Lobato,MG,-41.92336,-18.579589,false
760,Berilo,3171600,Virgem da Lapa,MG,-42.343281,-16.802149,false
271,Itanhandu,3171709,Virgínia,MG,-45.095425,-22.336972,false
521,Guanhães,3171808,Virginópolis,MG,-42.714804,-18.82514,false
684,Santa Maria do Suaçuí,3171907,Virgolândia,MG,-42.31081,-18.476062,false
349,Ubá,3172004,Visconde do Rio Branco,MG,-42.839389,-21.01199,false
8,Leopoldina,3172103,Volta Grande,MG,-42.541285,-21.770711,false
161,Itajubá,3172202,Wenceslau Braz,MG,-45.356774,-22.529013,false
58,Cachoeiro de Itapemirim,3200102,Afonso Cláudio,ES,-41.12546,-20.07704,false
92,Colatina,3200136,Águia Branca,ES,-40.736638,-18.987361,false
315,São Mateus,3200169,Água Doce do Norte,ES,-40.976456,-18.545546,false
58,Cachoeiro de Itapemirim,3200201,Alegre,ES,-41.536488,-20.763265,false
120,Guarapari,3200300,Alfredo Chaves,ES,-40.76005,-20.630348,false
92,Colatina,3200359,Alto Rio Novo,ES,-41.018684,-19.0575,false
120,Guarapari,3200409,Anchieta,ES,-40.647659,-20.805613,false
49,Itaperuna,3200508,Apiacá,ES,-41.56338,-21.156448,false
363,Vitória,3200607,Aracruz,ES,-40.276223,-19.823278,false
58,Cachoeiro de Itapemirim,3200706,Atilio Vivacqua,ES,-41.191242,-20.915897,false
92,Colatina,3200805,Baixo Guandu,ES,-41.012068,-19.514246,false
315,São Mateus,3200904,Barra de São Francisco,ES,-40.890399,-18.759089,false
266,Pinheiros,3201001,Boa Esperança,ES,-40.302956,-18.538715,false
49,Itaperuna,3201100,Bom Jesus do Norte,ES,-41.675811,-21.129342,false
58,Cachoeiro de Itapemirim,3201159,Brejetuba,ES,-41.289677,-20.157034,false
58,Cachoeiro de Itapemirim,3201209,Cachoeiro de Itapemirim,ES,-41.111919,-20.850112,true
363,Vitória,3201308,Cariacica,ES,-40.390559,-20.294678,false
58,Cachoeiro de Itapemirim,3201407,Castelo,ES,-41.202213,-20.602065,false
92,Colatina,3201506,Colatina,ES,-40.630318,-19.53627,true
315,São Mateus,3201605,Conceição da Barra,ES,-39.727474,-18.598462,false
58,Cachoeiro de Itapemirim,3201704,Conceição do Castelo,ES,-41.245348,-20.365581,false
49,Itaperuna,3201803,Divino de São Lourenço,ES,-41.679976,-20.620471,false
120,Guarapari,3201902,Domingos Martins,ES,-40.659396,-20.364239,false
49,Itaperuna,3202009,Dores do Rio Preto,ES,-41.849577,-20.692894,false
266,Pinheiros,3202108,Ecoporanga,ES,-40.830081,-18.375252,false
363,Vitória,3202207,Fundão,ES,-40.403765,-19.933447,false
92,Colatina,3202256,Governador Lindenberg,ES,-40.457766,-19.252807,false
49,Itaperuna,3202306,Guaçuí,ES,-41.679496,-20.775338,false
